product_id,price,retail_price,rating,title,title_orig,product_color,countries_shipped_to,additional_information,origin_country_id
5e8d78b38a5fed4a5a026712,5.0,5,4.13,Mode féminine Printemps et été O-cou T-shirt en coton Chemisier imprimé lâche Casual Tops à manches courtes Dames Mode Chemise grande taille,Women's Fashion Spring and Summer O-neck Cotton T-shirt Loose Printed Blouse Casual Short Sleeve Tops Ladies Fashion Plus Size Shirt,winered,48,"blouse,Summer,Plus Size,Cotton,Shirt,Sleeve,Spring,Tops,slim,short sleeves,Women's Fashion,Shorts,printed,Ladies,o-neck,Fashion,Casual,T Shirts,Ladies Fashion",2
5cbaa75474447f0309226366,3.83,4,3.64,Plus la taille des femmes à la mode à manches courtes à lacets Blouses à imprimé floral Tops et t-shirts Casual Summer Lace Stitching Shirts,Plus Size Women Fashion Trendy Short Sleeve Lace Up Floral Print Blouses Tops & T-Shirts Casual Summer Lace Stitching Shirts,orange,48,"blouse,Summer,Plus Size,Floral print,Lace,Sleeve,sleeve lace,Tops,topsamptshirt,beach wear,short sleeves,Floral,Women's Fashion,Shorts,Lace Up,Print,Women,Fashion,Casual,T Shirts,Shirt",2
5cb8136006879f55b0ff0df0,5.0,5,3.76, Plus Taille S-5XL Femmes T-shirts d'été à manches courtes et col en V pour femmes T-shirt à manches courtes pour femmes T-shirt ample pour femmes T-shirt Candy Color Lady Pullovers Chemisier pour femmes, Plus Size S-5XL Women Summer Tops Casual V-Neck Short Sleeve Shirts Ladies Cotton Loose T Shirt Candy Color Lady Pullovers Blouse,white,48,"Summer,Plus Size,Food,topsamptshirt,short sleeves,V-neck,Women's Fashion,Fashion,Loose,Sleeve,Women Fashion,Cotton,blouse,Shorts,Shirt,candy color,Tops,candy,Pullovers,Casual,Ladies,Women",2
5cb9e5b3f80ccb4a33211329,7.0,6,3.88,Mode féminine grande taille Tops manches courtes lâche couleur unie T-shirt d'été,Women Fashion Plus Size Tops Short Sleeve Loose Solid Color Summer T-Shirt,pink,48,"Summer,Plus Size,Fashion,Sleeve,Tops,Loose,short sleeves,T Shirts,Shorts,off shoulder,solid color,Women's Fashion,Casual,Women",2
5cbdc84c85bdb02f695eae8c,5.0,5,3.2,Femmes lâche décontracté couleur pure hors épaule T-shirts d'été Blouses,Women Loose Casual Pure Color Off Shoulder Summer T-shirts Blouses,green,48,"blouse,Summer,Pure Color,Loose,beach wear,short sleeves,T Shirts,off shoulder,solid color,Women's Fashion,Casual,Women",2
5d2407e66e8e037b4dd9fad3,4.94,5,3.93,Robe d'été à col rond pour femmes d'été Robe décontractée sans manches Robe imprimée à fleurs Robe fleurie,Summer Women Round Neck Dress Casual Sleeveless Dress Floral Printed Dress Slim Flower Dress,black & green,49,"Summer,dress slim,Fashion,neck dress,Necks,Dress,slim,Round neck,Women's Fashion,Sleeveless dress,Flowers,Floral,sleeveless,printed,Casual,Women",2
5c9853b1d2430a5b7500f4b6,3.0,3,4.12,2019 Débardeur grande taille été 2019 pour femme Débardeur décontracté sans manches à bretelles spaghetti imprimé fleurs (S-6XL),2019 Summer Plus Size Tank Top for Women Spaghetti Strap  Flower Print Sleeveless Casual Top (S-6XL),purple,49,"Summer,Plus Size,Tank,Spaghetti,Tops,Spaghetti Strap,tank top,Women's Fashion,Flowers,flowerprint,Print,sleeveless,Fashion,Casual,Women",2
5cbd345663e9171f9180b06d,12.0,11,3.8,2019 nouvelle mode printemps été femmes pantalons longs manches courtes hors épaule combinaison,2019 New Fashion Spring Summer Women's Long Pants Short Sleeves Off Shoulder Jumpsuit,black,49,"Summer,Shorts,Sleeve,pants,Spring,Loose,short sleeves,Long pants,Fashion,off shoulder,black,Causal,Women Fashion,jumpsuit",2
5d1c1f12c794de7b30320ba6,4.69,4,3.95,"Nouvelle mode femmes col rond été polka dot robe sans manches imprimée dames occasionnel mi-longueur, plus la taille robe",New Fashion Women Round Neck Summer Polka Dot Printed Sleeveless Dress Ladies Casual Mid-length Plus Size Dress,green,49,"Summer,Plus Size,Necks,Dress,Polkas,Round neck,Women's Fashion,Fashion,polka dot,Sleeveless dress,Ladies,sleeveless,printed,Casual,Women",2
5d78933775c1735981cf4c25,3.86,4,3.48,"Nouvelle mode femmes col rond été polka dot robe sans manches imprimée dames occasionnel mi-longueur, plus la taille robe",New Fashion Women Round Neck Summer Polka Dot Printed Sleeveless Dress Ladies Casual Mid-length Plus Size Dress,green,49,"Summer,Plus Size,Necks,Dress,Polkas,Round neck,Women's Fashion,Fashion,polka dot,Sleeveless dress,Ladies,sleeveless,printed,Casual,Women",2
5c84bd33d8694176615f7019,4.0,4,4.28,2019 Femmes d'été Casual Sleeveless Tops Off Shoulder Shirts Dames Fashion Imprimé T-shirts amples T-shirts sans dos T-shirts débardeurs en coton sans dos Tops,2019 Summer Women Casual Sleeveless Tops Off Shoulder Shirts Ladies Fashion Printed Loose T-shirts Backless Cotton Tank Tops,navyblue,18,"Summer,Fashion,topsamptshirt,tank top,Sleeveless Shirt,casual shirt,Off shoulder shirt,Casual,Women,Cotton,Tank,Shirt,Ladies Fashion,backless top,summer shirt,T Shirts,backless,Tops & T-Shirts,Ladies,loose t-shirt,women top,Women's Fashion,Tops,sleeveless,printed",2
5b17a4cff4979a14e3b4bf7f,7.0,6,4.12,Été Femmes Casual Sleeveless T-shirts sans manches T-shirts amples Chemises en coton de couleur unie Chemises sexy à col en V profond Bouton de Halter Blouse Blouse Femme Swing Mode Swing T-shirts Flowy T-shirts Lady Gilet en coton grande taille T-shirts Débardeurs en coton XS-6XL,Summer Women Casual Sleeveless Loose Tops Solid Color Cotton Shirts Sexy Deep V-neck Halter Button Blouse Ladies Fashion Swing Flowy T-shirts Lady Vest Plus Size Cotton Tank Tops XS-6XL,black,18,"Deep V-Neck,Vest,Plus Size,Halter,Summer,topsamptshirt,tank top,Ladies,T Shirts,Fashion,casual shirt,sexy,blouse,Tank,Casual,Women,halter top,Cotton,Loose tank tops,Cotton Shirt,Shirt,Tops,Women's Fashion,V-neck,sleeveless,women top,Ladies Fashion,button,sleeveless tops",2
5cf632d1c0baab5b15e71437,2.0,2,3.99,Débardeur femme été sans manches col en U imprimé floral mode Débardeurs décontractés grande taille (S-5XL),Women's Summer Sleeveless U-neck Floral Print Fashion Tank Tops Casual Plus Size Tops(S-5XL),green,23,"Summer,Plus Size,Tank,Tops,uneck,tank top,Floral print,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual",2
5d00c646e1fe9971cb8aeb9a,8.0,7,3.59,Women's Fashion Lace-up Solid Summer Shorts Dames Casual Short Pantalon Décontracté Taille Plus (S-5XL),Women's Fashion Lace-up Solid Summer Shorts Ladies Casual Short Pants Plus Size(S-5XL),beige,23,"Summer,Plus Size,pants,women's pants,Short pants,Women's Fashion,Shorts,Lace Up,Ladies,Fashion,Casual",2
5e6881d5e045550e433acc50,1.68,2,3.95,Women Summer New Flip Flops Sandals Beach Shoes Slipper Shoes Comfortable Open Toe Sandals Vintage Anti-slip Breathable Summer Casual Shoes Plus Size ,Women Summer New Flip Flops Sandals Beach Shoes Slipper Shoes Comfortable Open Toe Sandals Vintage Anti-slip Breathable Summer Casual Shoes Plus Size ,red,23,"Summer,Flip Flops,Sandals,Vintage,antislip,Slippers,Women's Fashion,open toe,Shoes,Plus Size,Beach,Casual,Women",2
5cc7b4c98b94871ee33b33b6,7.0,6,3.67,New Fashion Women's Summer Drawstring Pants  Loose Casual Shorts Elastic Waistband Lacing Short Pants,New Fashion Women's Summer Drawstring Pants  Loose Casual Shorts Elastic Waistband Lacing Short Pants,khaki,23,"drawstringpant,Summer,Shorts,Bottom,pants,Loose,Short pants,Women's Fashion,Plus Size,Fashion,Casual,Women",2
5d5f49662c026a13234062e7,7.0,6,3.28,Robe décontractée d'été à manches courtes à manches courtes pour femmes,Summer New Women's Casual Dress Short Sleeve V-neck Loose Dresses Solid Color Dress Plus Size,yellow,23,"sleeve v-neck,Summer,Plus Size,Sleeve,Dresses,Dress,short sleeves,V-neck,Women's Fashion,Shorts,solid color,knee,Fashion,Casual",2
5d0b0ac9fdbec0744e2584a9,5.65,6,3.96,Summer New Tank Top Women's Fashion Loose Casual Sleeveless Design Floral Printed Spaghetti Strap Tank Top Plus Size  Tops  S-6XL,Summer New Tank Top Women's Fashion Loose Casual Sleeveless Design Floral Printed Spaghetti Strap Tank Top Plus Size  Tops  S-6XL,black,23,"Summer,Plus Size,Tank,Tops,Spaghetti Strap,tank top,floralprinted,Women's Fashion,Fashion,Design,printed,Floral,sleeveless,Spaghetti,Casual",2
5d00ccdde1fe9971cb8aef7a,9.0,8,4.06,2019 Débardeur grande taille été 2019 pour femme Débardeur décontracté sans manches à bretelles spaghetti imprimé fleurs (S-6XL),2019 Summer Plus Size Tank Top for Women Spaghetti Strap  Flower Print Sleeveless Casual Top (S-6XL),beige,23,"Summer,Plus Size,Floral print,Tank,Tops,Spaghetti Strap,tank top,Women's Fashion,Flowers,Spaghetti,Print,sleeveless,Fashion,Casual,Women",2
5e65e7ac35af31b8b719aa13,2.0,2,3.7,Summer Fashion New  Sleeveless Casual Long Dress For Women Spaghetti Strap Flower Print Dresses Knee-length Sling Casual Dress Plus Size,Summer Fashion New  Sleeveless Casual Long Dress For Women Spaghetti Strap Flower Print Dresses Knee-length Sling Casual Dress Plus Size,white & red,23,"Summer,Plus Size,long dress,Dress,Spaghetti Strap,Women's Fashion,Fashion,Flowers,sleeveless,Print,flowerprint,Women,Spaghetti,Casual,casual dress",2
5e9fa7c9898d87003f5891cd,3.71,4,3.44,Femmes D'été Nouvelle Mode Shorts De Sport Couleur Unie Élastique Shorts Femelle Slim Fit Running Pantalon Court Gym Workout Élastique Casual Sport Pantalon Court,Women's Summer New Fashion Sports Shorts Solid Color Elastic Shorts Female Slim Fit Running Short Pants Gym Workout Elastic Casual Sports Short Pants,purple,23,"Summer,Shorts,high waist,Elastic,Bottom,pants,athleticshort,Short pants,Running,Women's Fashion,Fashion,solid color,slim,Casual,Slim Fit",2
5d2d40ad6044b50685483ae7,8.0,7,3.99,Mode féminine robe d'été imprimé floral sans manches longueur au genou robes dames lâche décontracté bretelles spaghetti robe grande taille,Women's Fashion Summer Dress Floral Print Sleeveless Knee Length Dresses Ladies Loose Casual Spaghetti Strap Dress Plus Size,purple,23,"Summer,Plus Size,Floral print,Dress,Spaghetti Strap,Print,Women's Fashion,Fashion,summer dress,knee,Floral,sleeveless,Ladies,Spaghetti,Casual",2
5525ebeb3056e817e9ccba1d,8.0,7,3.61,Robes de bohème de mode pour femmes Décoration à pompons Impression géométrique sur l'épaule Robe de plage sexy,Bohemian Fashion Women Dresses Tassel Decoration Geometric Print Off the Shoulder Sexy Beach Dress,multicolor,38,"Women,Tassels,Plus Size,women dresses,Dresses,Dress,summer dress,Women's Fashion,Floral dress,decoration,boho,beach dress,Fashion,Female,sexy,Print,bohemian dress,Geometric,bohemian,Beach,Women Clothing",2
56fc8fb110d0170f68dcc789,8.0,7,3.8,Women Loose - Vestido d'été décontracté et décontracté avec poches à pois à pois au col en V pour femme,Women Loose Maxi Dress Sling Polka Dot Pocket V-neck Summer Casual Vestido,black,38,"Summer,Strapless Dress,Fashion,long dress,polka dot,summer dress,Polkas,spaghettistrapdre,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,polka dot dress,maxi dress,Dress,women dress,loose dress,Women",2
5c6a61c8707afb3ec1abb8d3,8.0,8,3.61,Robes vintage pour femmes col en V High Splits Fashion Summer Beach Long Dress,Vintage Dresses for Women V-Neck High Splits Fashion Summer Beach Long Dress,navyblue,38,"Summer,short sleeve dress,Vintage Dresses,long dress,Vintage,Dress,Women's Fashion,Floral dress,Beach,beach dress,printeddres,boho dress,V-neck,maxi dress,summer dresses,kleiderdamen,Fashion,Women",2
5d05d9ca81f992576d4f0d23,12.0,11,3.89,Nouvelle mode femmes sans manches à carreaux Dess Vintage robe d'été au genou décontracté robe de soirée robe,New Fashion Women Sleeveless Plaid Dess Vintage Dress Summer Knee-length Casual Dress Party Dress,pink,50,"Summer,Fashion,Plaid Dress,Vintage,Dress,Party Dress,Women's Fashion,plaid,party,sleeveless,Casual,Women",2
5cb3f6030aa3a43bd26d5af9,5.0,5,3.88,Mode décontractée d'été pour femmes,Women's Fashion Casual Summer Loose off shoulder Floral print Tops,pink,50,"blouse,Summer,Fashion,off the shoulder top,Shirt,Tops,short sleeves,Print,Women's Fashion,shoulderdrape,Floral,Floral print,Casual,Women",2
5cd3e32fd908537780580e43,5.74,5,3.61,2019 New Fashion Summer Women Casual Dress Round Neck Round Neck Loose Big Swing Skirt Sleeveless Soild Color Robe de plage de couleur douce,2019 New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,white,50,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,black dress,Beach,Casual,Women",2
579c11beaa8aa377f926b2ea,8.0,54,3.69,Femmes sexy Boho à capuche moulante sans manches Sexy Party Cocktail Mini robe mode MEIfang,Comfy Sleeveless Hooded Mini Dress,grey,78,"Mini,Fashion,Dress Shirt,Party Dresses,Dress,casual dresses,boho,hooded,party,Hoodies,summer dresses,sleevelessdresse,sexy,Bodycon Dresses,Women's Fashion,sleeveless,Women",2
5c63a337d5e2ce4bbb3152cf,7.0,6,3.84,Women Fashion Loose Lace Blouse Blouse V Neck Bat Sleeves T Shirt Hollow Out Tops Plus Grande Taille XS-8XL,Women Fashion Loose Lace Blouse V Neck Bat Sleeves T Shirt Hollow Out Tops Plus Size XS-8XL,white,31,"blouse,Women,lace t shirt,summer t-shirts,Lace,Sleeve,Women Blouse,loose shirt,Short Sleeve Blouses,Pure Color,Womens Blouse,Bat,lace shirts,Necks,Women's Fashion,Plus Size,loose t-shirt,Short Sleeve T-Shirt,Fashion,Tops,Shirt",2
5953892749a5f7756941171f,4.0,6,4.0,Women's Fashion - Chemise sans manches à encolure en V de couleur unie avec bouton en V - Débardeur décontracté et sexy - Débardeur décontracté - Grande taille XS-5XL,Plus Size Fashion Sleeveless Tank Tops For Women Sizes XS-5XL,purple,30,"sleeveless,Plus Size,Tops & Blouses,Shirt,chiffon,Tank,Tops,tank top,Pocket,Women's Fashion,Fashion,V-neck,sexy,button,loose t-shirt,Shirts & T-Shirts,Casual,sleeveless tops",2
5b07f4f16e42c03e6eb4b1f6,5.0,5,3.93,Été Femme Chiffon Chiffon Couleur unie Col en O Top sans manches Élingue sexy Épaule large T-shirt ample Chemisier plissé Blouse Débardeur décontracté Débardeur plus grand Taille S-6XL,Summer Women Chiffon Solid Color O-neck Sleeveless Top Sling Sexy Off Shoulder Loose Pleated T-shirt Blouse Casual Tank Top Plus Size S-6XL,blue,29,"blouse,Summer,o-neck,Tops & Blouses,Shirt,chiffon,Tank,Pleated,Tops,T Shirts,tank top,Women's Fashion,Plus Size,sleeveless tops,sexy,loose t-shirt,women top,Fashion,Casual,sleeveless,Women",2
56553387a03eee0826acb151,5.7,58,3.45,Sexy Thong Cheeky Bottom Femmes Beachwear Brésilien Bikini Bra Maillots De Bain Baignade S M L XL,Sexy Thong Cheeky Bottom Women Beachwear Brazilian Bikini Bra Swimwear Bathing S M L XL,black,45,"beach wear women,bathing suit,Brazilian Bikini bottom,sexy brazilian bikinis,girlsbowknotbikini,ruched bikini bottom,Thong,sexythongswimwear,Womens swimwear,Swimwear,cheeky bikini bottom,Women's Fashion,brazilian,Bikini,sexy,Women,Bras,Glasses",2
556fbe8595528719e004fa27,9.0,81,4.26,Sexy Women Casual T-shirt rayé Long Tops Chemisier Chemisier Kaftan Beach Shirt Mini Robe,Sexy Women Casual Striped T-shirt Long Tops Blouse Kaftan Beach Shirt Mini Dress,black,40,"blouse,Mini,Fashion,longtop,Shirt,kaftandresse,stripetee,Tops,short sleeves,Mini dress,T Shirts,Sexy Dress,Dress,Tops & Blouses,Beach,Women's Fashion,Casual,Women",2
5aec5aa5e08184220e174919,2.0,2,4.01,Cristal paillettes bracelet de cheville ensemble pour les femmes plage pied bijoux Vintage déclaration éléphant lune chaîne charme bracelets de cheville Bracelet Boho style rétro fête d'été alliage bijoux,Crystal Sequins Anklet Set for Women Beach Foot Jewelry Vintage Statement Elephant Moon Chain Charm Anklets Bracelet Boho Retro Style Party Summer Alloy Jewelry,Unknown,51,"Summer,Anklets,Chain,Elephant,Women's Fashion,Charm,braceletset,retro style,Jewelry,bohemianjewelry,ankletchain,barefootjewelry,Bracelet,Moon,Crystal,boho,retro,Vintage,party,Women,Beach",2
58b7dc3133b0bd5914a62c90,4.66,11,4.01,Sexy Women Gilet d'été Top Sleeveless Blouse Blouse T-shirt Tank Tops Casual T Shirt Better SS,Sexy Women Summer Vest Top Sleeveless Blouse Casual Tank Tops T Shirt Better SS,purple,44,"blouse,Summer,Vest,Fashion,Tank,Lace,sleevelessblouse,Tops,Women's Fashion,T Shirts,sexy,sleeveless,Casual,Women",2
57cfd9cc1640562050e48bec,6.0,6,4.2,Sexy Womens manches courtes Party Party Evening - Mini-robe d'été à col ras du cou et à plage bodycon,Sexy Womens Short Sleeve Party Evening Crew Neck Bodycon Summer Beach Mini Dress,black,53,"Mini,Fashion,Necks,Sleeve,Summer,Dress,crew neck sweatshirts for women,short sleeves,Casual,Women's Fashion,Shorts,party,sexy,topsampblouse,Striped,Mini dress,Beach,Bodycon Dress",2
5892e3b0da200f71bcec426e,9.0,8,3.83,Hot Dernières Sexy Bikini Sexy Bikini Femmes Mode Mode Maillot de bain Beach Bikini avec Bracket Gather NOR,Hot Latest Sexy Bikini Women Fashion Swimming Suit Beach Bikini with Bracket Gather NOR,yellow,53,"gatherbracketbikini,Panties,beachsuit,Beach,Suits,Women's Fashion,Swimsuit,Bikini,Fashion,Women Fashion,sexy,women dress,Swimming,Swimming suit,beach bikini,Women",2
5c3d7f9c4cd456252b1aaf7b,11.0,50,4.22,Femmes Mode Mode Spaghetti Combinaisons à bretelles Rompers Summer Casual Slim Fit Taille ajustée Lien de serrage Taille une pièce Costume sexy sans manches Bodycon Playsuit Outfits Set Femmes Short Rompers Bodysuits pour vêtements de plage,Women Fashion Spaghetti Strap Jumpsuits Rompers Summer Casual Slim Fit Drawstring Waist One Piece Suits Sexy Sleeveless Bodycon Playsuit Outfits Set Ladies Short Rompers Bodysuits for Beachwear,White,43,"Summer,Fashion,slim,shortjumpsuit,romperoutfit,sleeveless,spaghettistrapjumpsuit,sexy,Spaghetti,jumpsuitsampromper,Women,playsuitforwomen,Shorts,Waist,onepiece,Slim Fit,bodysuitsjumpsuit,beach wear,Casual,Ladies,Women's Fashion,sexy jumpsuit,jumpsuit,women Jumpsuit",2
5c3c203632a6a40bc2a9c5d9,6.0,43,3.46,Maillot de bain Bikini Maillot de bain Bikini 5 Couleurs Femme Mode Mode Sexy Combinaison de bain Slim Fit Spaghetti Bracelet Camouflage Maillot de bain une pièce Bikini Maillot de bain sans dos,5 Colors Women Fashion Sexy Backless Swimming Jumpsuits Slim Fit Spaghetti Strap Camouflage One Piece Swimsuit Bikini Beachwear Bathing Suit,Pink,43,"bathing suit,Fashion,bikini set,slim,One Piece Swimsuits,Women's Fashion,Summer Fashion,sexy,Spaghetti,Women Fashion,Women,onepiece,Slim Fit,Swimwear,camouflage,Swimsuit,Bikini,backless,t,Suits,jumpsuit,women Jumpsuit,Swimming",2
5c36e83cc7d0216a7835b7a1,11.0,50,3.45,Plus Size S-5XL - S-5XL - Pantalon court à lacets de couleur unie - Pantalon de sport d'été pour femmes - Pantalon de sport décontracté à taille haute pour femmes - Short de yoga pour femmes,Plus Size S-5XL Solid Color Lace Up Short Pants Women's Fashion Casual High Waist Yoga Shorts Women Summer Loose Sport Shorts Trousers,Black,43,"Summer,Plus Size,Lace,pants,Short pants,summer shorts,yogashort,women fashion shorts,women shorts,Fashion,Lace Up,Sport,trousers,Casual,looseshort,Women,Shorts,Yoga,Waist,casualshortpant,sexyshort,Women's Fashion,high waist,solid color",2
5c88742f9a4d0e68dc7148c2,7.0,50,4.02,Plus Size S-5XL Women Fashion Tube Top Dress Off Shoulder Floral Print A-line Mini robe Lady Casual Strapless Robe Tunique Robe courte Robe Tunique Robe de plage d'été Bikini Cover-up,Plus Size S-5XL Women Fashion Tube Top Dress Off Shoulder Floral Print A-line Mini Dress Lady Casual Strapless Short Dress Tunic Dress Summer Beach Dress Bikini Cover-up,watermelonred,43,"Mini,Strapless Dress,Fashion,Summer,Tube top,Tunic dress,bandeau top,Mini dress,Women's Fashion,Plus Size,off shoulder,Floral,sexy,sexy tank top,Women,strapless,Shorts,Floral print,short dress,Tops,beach dress,Swimsuit Cover,Casual,Bikini,tunic,Print,tubetopdre,Beach,Dress",2
